playerID,sportCode,team_id,teamCode,teamName,positionCode,firstName,lastName,dateOfBirth,height,weight,number,college,birthCountry,birthCityState,draftYear,playerID,sacks,touchdowns
4242659,NFL,3,CHI,Bears,DE,Dayo,Odeyingbo,1999-09-24,"6' 5""",282.0,55,Vanderbilt,USA,"Irving, TX",2019,4242659,NULL,NULL
4567482,NFL,3,CHI,Bears,S,Gervarrius,Owens,1999-10-14,"6' 0""",200.0,30,Houston,USA,"Moore, OK",2023,4567482,NULL,NULL
4258485,NFL,3,CHI,Bears,LB,Jon,Rhattigan,1999-02-02,"6' 0""",236.0,46,Army,USA,"Naperville, IL",2019,4258485,NULL,NULL
4372576,NFL,3,CHI,Bears,LB,Jack,Sanborn,2000-07-29,"6' 2""",234.0,57,Wisconsin,USA,"Deer Park, IL",2020,4372576,NULL,NULL
4241611,NFL,3,CHI,Bears,LB,Nephi,Sewell,1998-12-19,"6' 0""",228.0,45,Utah,USA,"St. George, UT",2022,4241611,NULL,NULL
4430822,NFL,3,CHI,Bears,LB,Noah,Sewell,2002-04-26,"6' 1""",246.0,44,Oregon,American Samoa,Malaeimi,2021,4430822,NULL,NULL
4360935,NFL,3,CHI,Bears,CB,Terell,Smith,1999-07-27,"6' 0""",204.0,32,Minnesota,USA,"Snellville, GA",2021,4360935,NULL,NULL
4426374,NFL,3,CHI,Bears,CB,Tyrique,Stevenson,2000-05-26,"6' 0""",212.0,29,Miami,USA,"Miami, FL",2021,4426374,NULL,NULL
3116726,NFL,3,CHI,Bears,DT,Kentavius,Street,1996-05-08,"6' 2""",315.0,93,NC State,USA,"Greenville, NC",2018,3116726,NULL,NULL
3134690,NFL,3,CHI,Bears,DE,Montez,Sweat,1996-09-04,"6' 6""",270.0,98,Mississippi State,USA,"Stone Mountain, GA",2019,3134690,NULL,NULL
4954445,NFL,3,CHI,Bears,S,Dillon,Thieneman,2004-08-08,"6' 0""",201.0,31,Oregon,USA,"Westfield, IN",2025,4954445,NULL,NULL
4879561,NFL,3,CHI,Bears,S,Skyler,Thomas,NULL,"6' 2""",191.0,38,Oregon State,USA,"Menlo Park, CA",2025,4879561,NULL,NULL
4432804,NFL,3,CHI,Bears,DT,Shemar,Turner,2003-01-14,"6' 3""",293.0,95,Texas A&M,USA,"Desoto, TX",2023,4432804,NULL,NULL
4875381,NFL,3,CHI,Bears,DT,Jordan,van den Berg,NULL,"6' 3""",310.0,96,Georgia Tech,South Africa,Johannesburg,2025,4875381,NULL,NULL
4873482,NFL,3,CHI,Bears,LS,Luke,Elkin,2002-06-27,"6' 1""",235.0,46,Iowa,USA,"Neenah, WI",2024,4873482,NULL,NULL
4696723,NFL,3,CHI,Bears,LS,Beau,Gardner,NULL,"6' 5""",249.0,45,Georgia,USA,"San Francisco, CA",2025,4696723,NULL,NULL
17427,NFL,3,CHI,Bears,PK,Cairo,Santos,1991-11-12,"5' 8""",173.0,8,Tulane,USA,"Saint Augustine, FL",2014,17427,NULL,NULL
4686889,NFL,3,CHI,Bears,P,Tory,Taylor,1997-10-07,"6' 4""",225.0,19,Iowa,Australia,"Melbourne, VIC",2022,4686889,NULL,NULL
4427834,NFL,4,CIN,Bengals,TE,Erick,All Jr.,2000-09-13,"6' 5""",255.0,83,Iowa,USA,"Fairfield, OH",2022,4427834,NULL,NULL
4879478,NFL,4,CIN,Bengals,C,Jacob,Bayer,2002-12-12,"6' 3""",310.0,69,Arkansas State,USA,"Grandview, TX",2024,4879478,NULL,NULL
4245645,NFL,4,CIN,Bengals,RB,Gary,Brightwell,1998-02-28,"6' 1""",218.0,32,Arizona,USA,"Chester, PA",2021,4245645,NULL,NULL
4429299,NFL,4,CIN,Bengals,RB,Tahj,Brooks,2002-05-13,"5' 9""",220.0,25,Texas Tech,USA,"Manor, TX",2023,4429299,NULL,NULL
4362238,NFL,4,CIN,Bengals,RB,Chase,Brown,2000-03-21,"5' 10""",210.0,30,Illinois,Canada,"London, ON",2021,4362238,NULL,NULL
4876200,NFL,4,CIN,Bengals,G,Liam,Brown,NULL,"6' 5""",307.0,60,Montana,USA,"Beaverton, OR",2025,4876200,NULL,NULL
3116370,NFL,4,CIN,Bengals,OT,Orlando,Brown Jr.,1996-05-02,"6' 8""",350.0,75,Oklahoma,USA,"Duluth, GA",2018,3116370,NULL,NULL
4430992,NFL,4,CIN,Bengals,RB,Kentrel,Bullock,NULL,"5' 10""",204.0,31,South Alabama,USA,"Columbia, MS",2025,4430992,NULL,NULL
3915511,NFL,4,CIN,Bengals,QB,Joe,Burrow,1996-12-10,"6' 4""",215.0,9,LSU,USA,"Athens, OH",2020,3915511,NULL,NULL
4362628,NFL,4,CIN,Bengals,WR,Ja'Marr,Chase,2000-03-01,"6' 0""",205.0,1,LSU,USA,"Harvey, LA",2019,4362628,NULL,NULL
4259592,NFL,4,CIN,Bengals,QB,Sean,Clifford,1998-07-14,"6' 2""",212.0,4,Penn State,USA,"Cincinnati, OH",2023,4259592,NULL,NULL
4429430,NFL,4,CIN,Bengals,OT,Andrew,Coker,2001-03-23,"6' 7""",315.0,79,TCU,USA,"Katy, TX",2024,4429430,NULL,NULL
5085189,NFL,4,CIN,Bengals,TE,Jack,Endries,NULL,"6' 5""",245.0,84,Texas,USA,"Danville, CA",2025,5085189,NULL,NULL
4646773,NFL,4,CIN,Bengals,G,Dylan,Fairchild,2003-05-08,"6' 5""",318.0,63,Georgia,USA,"Cumming, GA",2023,4646773,NULL,NULL
11252,NFL,4,CIN,Bengals,QB,Joe,Flacco,1985-01-16,"6' 6""",245.0,16,Delaware,USA,"Audubon, NJ",2008,11252,NULL,NULL
3707061,NFL,4,CIN,Bengals,OT,Cody,Ford,1996-12-28,"6' 3""",345.0,61,Oklahoma,USA,"Pineville, LA",2019,3707061,NULL,NULL
4362769,NFL,4,CIN,Bengals,OT,Javon,Foster,2000-03-31,"6' 5""",319.0,73,Missouri,USA,"Detroit, MI",2023,4362769,NULL,NULL
3116164,NFL,4,CIN,Bengals,TE,Mike,Gesicki,1995-10-03,"6' 6""",245.0,88,Penn State,USA,"Manahawkin, NJ",2018,3116164,NULL,NULL
4700712,NFL,4,CIN,Bengals,TE,Cam,Grandy,1999-11-19,"6' 5""",253.0,85,Illinois State,USA,"Benson, IL",2022,4700712,NULL,NULL
4611995,NFL,4,CIN,Bengals,RB,Jamal,Haynes,NULL,"5' 7""",195.0,24,Georgia Tech,USA,"Loganville, GA",2025,4611995,NULL,NULL
4239993,NFL,4,CIN,Bengals,WR,Tee,Higgins,1999-01-18,"6' 4""",220.0,5,Clemson,USA,"Oak Ridge, TN",2020,4239993,NULL,NULL
3050481,NFL,4,CIN,Bengals,TE,Tanner,Hudson,1994-11-12,"6' 5""",241.0,87,Southern Arkansas,USA,"Big Sandy, TN",2018,3050481,NULL,NULL
4368003,NFL,4,CIN,Bengals,WR,Andrei,Iosivas,1999-10-15,"6' 3""",210.0,80,Princeton,USA,"Honolulu, HI",2021,4368003,NULL,NULL
11394,NFL,4,CIN,Bengals,QB,Josh,Johnson,1986-05-15,"6' 3""",219.0,11,San Diego,USA,"Oakland, CA",2008,11394,NULL,NULL
4385430,NFL,4,CIN,Bengals,WR,Xavier,Johnson,1999-05-11,"6' 1""",210.0,18,Ohio State,USA,"Cincinnati, OH",2024,4385430,NULL,NULL
4257188,NFL,4,CIN,Bengals,WR,Charlie,Jones,1998-10-29,"6' 0""",190.0,15,Purdue,USA,"Deerfield, IL",2021,4257188,NULL,NULL
4686368,NFL,4,CIN,Bengals,OT,Christian,Jones,NULL,"6' 9""",345.0,76,San Diego State,USA,"San Luis Obispo, CA",2025,4686368,NULL,NULL
2576188,NFL,4,CIN,Bengals,C,Ted,Karras,1993-03-15,"6' 4""",310.0,64,Illinois,USA,"Indianapolis, IN",2016,2576188,NULL,NULL
4819215,NFL,4,CIN,Bengals,TE,Josh,Kattus,NULL,"6' 4""",245.0,48,Kentucky,USA,"Cincinnati, OH",2025,4819215,NULL,NULL
4870866,NFL,4,CIN,Bengals,C,Connor,Lew,NULL,"6' 4""",310.0,65,Auburn,USA,"Kennesaw, GA",2025,4870866,NULL,NULL
4384852,NFL,4,CIN,Bengals,WR,Dohnte,Meyers,NULL,"5' 11""",186.0,81,Delta State,USA,"Duluth, GA",2024,4384852,NULL,NULL
4429012,NFL,4,CIN,Bengals,RB,Kendall,Milton,2002-02-10,"6' 1""",230.0,36,Georgia,USA,"Fresno, CA",2024,4429012,NULL,NULL
4431571,NFL,4,CIN,Bengals,OT,Amarius,Mims,2002-10-14,"6' 8""",350.0,71,Georgia,USA,"Cochran, GA",2022,4431571,NULL,NULL
4594444,NFL,4,CIN,Bengals,WR,Jordan,Moore,2002-04-18,"6' 0""",191.0,14,Duke,USA,"Sykesville, MD",2024,4594444,NULL,NULL
4689117,NFL,4,CIN,Bengals,OT,Brian,Parker II,NULL,"6' 5""",310.0,62,Duke,USA,"Cincinnati, OH",2025,4689117,NULL,NULL
3116389,NFL,4,CIN,Bengals,RB,Samaje,Perine,1995-09-16,"5' 11""",240.0,34,Oklahoma,USA,"Pflugerville, TX",2017,3116389,NULL,NULL
4035776,NFL,4,CIN,Bengals,WR,Kendric,Pryor,1998-01-06,"5' 11""",189.0,19,Wisconsin,USA,"Hazel Crest, IL",2023,4035776,NULL,NULL
3125082,NFL,4,CIN,Bengals,G,Dalton,Risner,1995-07-13,"6' 5""",312.0,66,Kansas State,USA,"Wiggins, CO",2019,3125082,NULL,NULL
4429010,NFL,4,CIN,Bengals,G,Jalen,Rivers,2002-09-12,"6' 5""",319.0,74,Miami,USA,"Jacksonville, FL",2023,4429010,NULL,NULL
4705561,NFL,4,CIN,Bengals,OT,Corey,Robinson II,NULL,"6' 5""",311.0,77,Arkansas,USA,"Roswell, GA",2025,4705561,NULL,NULL
3127310,NFL,4,CIN,Bengals,TE,Drew,Sample,1996-04-16,"6' 5""",260.0,89,Washington,USA,"Bellevue, WA",2019,3127310,NULL,NULL
4718457,NFL,4,CIN,Bengals,WR,Noah,Thomas,NULL,"6' 5""",203.0,17,Georgia,USA,"League City, TX",2025,4718457,NULL,NULL
4690070,NFL,4,CIN,Bengals,WR,Mitchell,Tinsley,1999-09-15,"6' 1""",205.0,82,Penn State,USA,"Lee's Summit, MO",2022,4690070,NULL,NULL
4570738,NFL,4,CIN,Bengals,WR,Ke'Shawn,Williams,2001-12-27,"5' 9""",189.0,12,Indiana,USA,"Philadelphia, PA",2023,4570738,NULL,NULL
5092508,NFL,4,CIN,Bengals,WR,Colbie,Young,NULL,"6' 3""",218.0,86,Georgia,USA,"Binghamton, NY",2025,5092508,NULL,NULL
3054840,NFL,4,CIN,Bengals,DT,Jonathan,Allen,1995-01-16,"6' 3""",300.0,93,Alabama,USA,"Leesburg, VA",2017,3054840,NULL,NULL
4368056,NFL,4,CIN,Bengals,LB,Liam,Anderson,2000-04-30,"6' 3""",230.0,45,Holy Cross,USA,"Flanders, NJ",2024,4368056,NULL,NULL
4874448,NFL,4,CIN,Bengals,S,Daijahn,Anthony,2000-09-09,"6' 0""",200.0,33,Ole Miss,USA,"Richmond, VA",2022,4874448,NULL,NULL
4567098,NFL,4,CIN,Bengals,S,Jordan,Battle,2000-12-14,"6' 1""",215.0,27,Alabama,USA,"Fort Lauderdale, FL",2021,4567098,NULL,NULL
4570546,NFL,4,CIN,Bengals,LB,Swayze,Bozeman,1998-11-02,"6' 2""",225.0,47,Southern Miss,USA,"Flora, MS",2023,4570546,NULL,NULL
3051746,NFL,4,CIN,Bengals,LB,Oren,Burks,1995-03-21,"6' 3""",233.0,42,Vanderbilt,USA,"Fairfax Station, VA",2018,3051746,NULL,NULL
4431519,NFL,4,CIN,Bengals,LB,Barrett,Carter,2002-10-23,"6' 0""",231.0,49,Clemson,USA,"Suwanee, GA",2023,4431519,NULL,NULL
4247726,NFL,4,CIN,Bengals,S,Bryan,Cook,1999-09-07,"6' 1""",210.0,6,Cincinnati,USA,"Cincinnati, OH",2020,4247726,NULL,NULL
4426992,NFL,4,CIN,Bengals,DT,Howard,Cross III,2001-07-31,"6' 1""",285.0,95,Notre Dame,USA,"Paramus, NJ",2023,4426992,NULL,NULL
3125356,NFL,4,CIN,Bengals,CB,Jalen,Davis,1996-02-02,"5' 10""",186.0,35,Utah State,USA,"La Mesa, CA",2018,3125356,NULL,NULL
4726127,NFL,4,CIN,Bengals,CB,Tacario,Davis,2004-08-17,"6' 4""",194.0,20,Washington,USA,"Long Beach, CA",2025,4726127,NULL,NULL
4683128,NFL,4,CIN,Bengals,LB,Jack,Dingle,NULL,"6' 4""",235.0,59,Cincinnati,USA,"Louisville, KY",2025,4683128,NULL,NULL
4401811,NFL,4,CIN,Bengals,S,Kyle,Dugger,1996-03-22,"6' 1""",216.0,29,Lenoir Rhyne,USA,"Decatur, GA",2020,4401811,NULL,NULL
4426457,NFL,4,CIN,Bengals,DE,Isaiah,Foskey,2000-10-30,"6' 5""",280.0,51,Notre Dame,USA,"Antioch, CA",2021,4426457,NULL,NULL
4602656,NFL,4,CIN,Bengals,LB,Eric,Gentry,NULL,"6' 7""",221.0,58,USC,USA,"Philadelphia, PA",2025,4602656,NULL,NULL
3917797,NFL,4,CIN,Bengals,LB,Joe,Giles-Harris,1997-04-01,"6' 2""",234.0,43,Duke,USA,"Nyack, NY",2019,3917797,NULL,NULL
4360413,NFL,4,CIN,Bengals,LB,Shaka,Heyward,2000-04-19,"6' 3""",238.0,50,Duke,USA,"Dacula, GA",2022,4360413,NULL,NULL
3116748,NFL,4,CIN,Bengals,DT,B.J.,Hill,1995-04-20,"6' 3""",311.0,92,NC State,USA,"Oakboro, NC",2018,3116748,NULL,NULL
4426422,NFL,4,CIN,Bengals,CB,Dax,Hill,2000-09-29,"6' 0""",195.0,23,Michigan,USA,"Tulsa, OK",2020,4426422,NULL,NULL
4710752,NFL,4,CIN,Bengals,DE,Cashius,Howell,2003-04-16,"6' 3""",255.0,55,Texas A&M,USA,"Kansas City, MO",2025,4710752,NULL,NULL
4362502,NFL,4,CIN,Bengals,CB,DJ,Ivey,2000-02-25,"6' 1""",192.0,38,Miami,USA,"Florida City, FL",2021,4362502,NULL,NULL
4692680,NFL,4,CIN,Bengals,DT,McKinnley,Jackson,2001-12-26,"6' 2""",330.0,91,Texas A&M,USA,"Lucedale, MS",2022,4692680,NULL,NULL
4569448,NFL,4,CIN,Bengals,DT,Jordan,Jefferson,2001-09-24,"6' 4""",317.0,68,LSU,USA,"Navarre, FL",2022,4569448,NULL,NULL
4432301,NFL,4,CIN,Bengals,DT,Kris,Jenkins Jr.,2001-10-10,"6' 3""",310.0,90,Michigan,USA,"Olney, MD",2022,4432301,NULL,NULL
4430065,NFL,4,CIN,Bengals,DE,Cedric,Johnson,2002-09-06,"6' 3""",264.0,52,Ole Miss,USA,"Mobile, AL",2022,4430065,NULL,NULL
4429946,NFL,4,CIN,Bengals,S,PJ,Jules,2001-05-14,"6' 0""",203.0,37,Southern Illinois,USA,"Orlando, FL",2023,4429946,NULL,NULL
4430819,NFL,4,CIN,Bengals,CB,Jalen,Kimber,2001-02-13,"6' 0""",190.0,40,Penn State,USA,"Merrillville, IN",2024,4430819,NULL,NULL
4427729,NFL,4,CIN,Bengals,LB,Demetrius,Knight Jr.,2000-07-21,"6' 2""",240.0,44,South Carolina,USA,"Locust Grove, GA",2023,4427729,NULL,NULL
4035483,NFL,4,CIN,Bengals,DT,Dexter,Lawrence II,1997-11-12,"6' 5""",350.0,97,Clemson,USA,"Wake Forest, NC",2019,4035483,NULL,NULL
4575559,NFL,4,CIN,Bengals,CB,Bralyn,Lux,2000-08-28,"5' 10""",180.0,21,Texas Tech,USA,"San Jose, CA",2024,4575559,NULL,NULL
4240754,NFL,4,CIN,Bengals,DE,Boye,Mafe,1998-11-30,"6' 4""",265.0,53,Minnesota,USA,"Golden Valley, MN",2020,4240754,NULL,NULL
4428985,NFL,4,CIN,Bengals,DE,Myles,Murphy,2002-01-03,"6' 5""",275.0,99,Clemson,USA,"Marietta, GA",2021,4428985,NULL,NULL
4365319,NFL,4,CIN,Bengals,CB,Josh,Newton,2000-09-14,"5' 11""",190.0,28,TCU,USA,"Monroe, LA",2022,4365319,NULL,NULL
4597253,NFL,4,CIN,Bengals,S,Isaiah,Nwokobia,NULL,"6' 1""",206.0,41,SMU,USA,"Dallas, TX",2025,4597253,NULL,NULL
4429009,NFL,4,CIN,Bengals,LB,Antwaun,Powell-Ryland,2002-02-23,"6' 3""",252.0,56,Virginia Tech,USA,"Portsmouth, VA",2024,4429009,NULL,NULL
5081542,NFL,4,CIN,Bengals,DT,Landon,Robinson,NULL,"6' 0""",295.0,96,Navy,USA,"Fairlawn, OH",2025,5081542,NULL,NULL
4240612,NFL,4,CIN,Bengals,DT,T.J.,Slaton Jr.,1997-10-03,"6' 5""",340.0,98,Florida,USA,"Fort Lauderdale, FL",2019,4240612,NULL,NULL
4685562,NFL,4,CIN,Bengals,DE,Shemar,Stewart,2003-11-12,"6' 5""",267.0,94,Texas A&M,USA,"Miami, FL",2023,4685562,NULL,NULL
4240434,NFL,4,CIN,Bengals,CB,Ja'Sir,Taylor,1999-01-08,"5' 11""",185.0,26,Wake Forest,USA,"Asbury Park, NJ",2020,4240434,NULL,NULL
4572036,NFL,4,CIN,Bengals,CB,DJ,Turner II,2000-11-09,"5' 11""",185.0,0,Michigan,USA,"Suwanee, GA",2021,4572036,NULL,NULL
4431619,NFL,4,CIN,Bengals,CB,Ceyair,Wright,NULL,"6' 0""",185.0,22,Nebraska,USA,"Los Angeles, CA",2025,4431619,NULL,NULL
4240071,NFL,4,CIN,Bengals,S,Russ,Yeast,1999-05-08,"5' 10""",195.0,39,Kansas State,USA,"Danville, KY",2022,4240071,NULL,NULL
4360234,NFL,4,CIN,Bengals,PK,Evan,McPherson,1999-07-21,"5' 11""",185.0,2,Florida,USA,"Fort Payne, AL",2019,4360234,NULL,NULL
4608820,NFL,4,CIN,Bengals,P,Ryan,Rehkow,1998-09-11,"6' 4""",235.0,8,BYU,USA,"Veradale, WA",2022,4608820,NULL,NULL
4572051,NFL,4,CIN,Bengals,LS,William,Wagner,2000-12-20,"6' 2""",240.0,46,Michigan,USA,"Alpharetta, GA",2023,4572051,NULL,NULL
4691138,NFL,5,CLE,Browns,WR,Aaron,Anderson,NULL,"5' 8""",198.0,85,LSU,USA,"New Orleans, LA",2025,4691138,NULL,NULL
4597310,NFL,5,CLE,Browns,OT,Austin,Barber,2003-05-20,"6' 7""",320.0,58,Florida,USA,"Jacksonville, FL",2025,4597310,NULL,NULL
4362603,NFL,5,CLE,Browns,TE,Brenden,Bates,1999-10-16,"6' 5""",255.0,82,Kentucky,USA,"Cincinnati, OH",2022,4362603,NULL,NULL
4808839,NFL,5,CLE,Browns,WR,Isaiah,Bond,2004-03-15,"5' 11""",180.0,0,Texas,USA,"Buford, GA",2023,4808839,NULL,NULL
5153650,NFL,5,CLE,Browns,RB,Davon,Booth,NULL,"5' 10""",192.0,29,Mississippi State,USA,"North Las Vegas, NV",2025,5153650,NULL,NULL
4832800,NFL,5,CLE,Browns,WR,Denzel,Boston,2003-12-06,"6' 4""",215.0,12,Washington,USA,"South Hill, WA",2025,4832800,NULL,NULL
4816090,NFL,5,CLE,Browns,C,Parker,Brailsford,NULL,"6' 2""",290.0,52,Alabama,USA,"Mesa, AZ",2025,4816090,NULL,NULL
2515270,NFL,5,CLE,Browns,FB,Michael,Burton,1992-02-01,"6' 0""",247.0,34,Rutgers,USA,"Long Valley, NJ",2015,2515270,NULL,NULL
4575664,NFL,5,CLE,Browns,OT,Jeremiah,Byers,2001-03-23,"6' 4""",320.0,63,Miami,USA,"Austin, TX",2024,4575664,NULL,NULL
4870653,NFL,5,CLE,Browns,WR,KC,Concepcion,2004-09-24,"6' 0""",190.0,1,Texas A&M,USA,"Charlotte, NC",2025,4870653,NULL,NULL
4426955,NFL,5,CLE,Browns,OT,Jack,Conley,2001-06-15,"6' 7""",333.0,67,Boston College,USA,"New Canaan, CT",2024,4426955,NULL,NULL
4613104,NFL,5,CLE,Browns,WR,Malachi,Corley,2002-03-21,"5' 11""",215.0,83,Western Kentucky,USA,"Orange City, FL",2022,4613104,NULL,NULL
4567410,NFL,5,CLE,Browns,C,Kingsley,Eguakun,2001-03-23,"6' 3""",305.0,65,Florida,USA,"Jacksonville, FL",2023,4567410,NULL,NULL
5083076,NFL,5,CLE,Browns,TE,Harold,Fannin Jr.,2004-07-20,"6' 4""",241.0,44,Bowling Green,USA,"Canton, OH",2023,5083076,NULL,NULL
4870723,NFL,5,CLE,Browns,OT,Spencer,Fano,2004-11-04,"6' 6""",315.0,55,Utah,USA,"Spanish Fork, UT",2025,4870723,NULL,NULL
4566157,NFL,5,CLE,Browns,WR,Luke,Floriea,2001-10-23,"5' 8""",180.0,81,Kent State,USA,"Mentor, OH",2024,4566157,NULL,NULL
4427238,NFL,5,CLE,Browns,QB,Dillon,Gabriel,2000-12-28,"5' 11""",205.0,8,Oregon,USA,"Mililani, HI",2023,4427238,NULL,NULL
4240548,NFL,5,CLE,Browns,G,Kendrick,Green,1998-12-22,"6' 4""",315.0,53,Illinois,USA,"Peoria, IL",2020,4240548,NULL,NULL
4431325,NFL,5,CLE,Browns,QB,Taylen,Green,NULL,"6' 6""",230.0,15,Arkansas,USA,"Lewisville, TX",2025,4431325,NULL,NULL
5086027,NFL,5,CLE,Browns,RB,T.J.,Harden,NULL,"6' 2""",218.0,36,SMU,USA,"Los Angeles, CA",2025,5086027,NULL,NULL
3131498,NFL,5,CLE,Browns,OT,Tytus,Howard,1996-05-23,"6' 5""",320.0,71,Alabama State,USA,"Monroeville, AL",2019,3131498,NULL,NULL
3115485,NFL,5,CLE,Browns,C,Elgton,Jenkins,1995-12-26,"6' 5""",310.0,74,Mississippi State,USA,"Clarksdale, MS",2019,3115485,NULL,NULL
4038457,NFL,5,CLE,Browns,G,Teven,Jenkins,1998-03-03,"6' 6""",321.0,78,Oklahoma State,USA,"Topeka, KS",2019,4038457,NULL,NULL
4241463,NFL,5,CLE,Browns,WR,Jerry,Jeudy,1999-04-24,"6' 1""",195.0,3,Alabama,USA,"Deerfield Beach, FL",2020,4241463,NULL,NULL
4247347,NFL,5,CLE,Browns,G,Zion,Johnson,1999-11-18,"6' 3""",315.0,77,Boston College,USA,"Bowie, MD",2020,4247347,NULL,NULL
4427637,NFL,5,CLE,Browns,OT,Dawand,Jones,2001-08-06,"6' 8""",374.0,79,Ohio State,USA,"Indianapolis, IN",2021,4427637,NULL,NULL
4685702,NFL,5,CLE,Browns,RB,Quinshon,Judkins,2003-10-29,"6' 0""",221.0,10,Ohio State,USA,"Pike Road, AL",2023,4685702,NULL,NULL
4877203,NFL,5,CLE,Browns,WR,Gage,Larvadain,2003-01-03,"5' 8""",171.0,84,South Carolina,USA,"Donaldsonville, LA",2023,4877203,NULL,NULL
4373079,NFL,5,CLE,Browns,OT,KT,Leveston,1999-10-28,"6' 4""",335.0,72,Kansas State,USA,"Waco, TX",2022,4373079,NULL,NULL
4432374,NFL,5,CLE,Browns,RB,Ahmani,Marshall,2002-03-21,"6' 1""",225.0,23,App State,USA,"Winston-Salem, NC",2024,4432374,NULL,NULL
5150290,NFL,5,CLE,Browns,OT,Izavion,Miller,NULL,"6' 5""",306.0,60,Auburn,USA,"Memphis, TN",2025,5150290,NULL,NULL
4242247,NFL,5,CLE,Browns,OT,Tyre,Phillips,1997-01-29,"6' 5""",330.0,69,Mississippi State,USA,"Grenada, MS",2020,4242247,NULL,NULL
4565859,NFL,5,CLE,Browns,TE,Joe,Royer,NULL,"6' 5""",250.0,18,Cincinnati,USA,"Cincinnati, OH",2025,4565859,NULL,NULL
4685540,NFL,5,CLE,Browns,TE,Carsen,Ryan,NULL,"6' 3""",255.0,48,BYU,USA,"Orem, UT",2025,4685540,NULL,NULL
5081397,NFL,5,CLE,Browns,RB,Dylan,Sampson,2004-09-14,"5' 8""",200.0,22,Tennessee,USA,"Baton Rouge, LA",2023,5081397,NULL,NULL
4601080,NFL,5,CLE,Browns,RB,Raheim,Sanders,2002-06-08,"6' 0""",230.0,35,South Carolina,USA,"Rockledge, FL",2023,4601080,NULL,NULL
4432762,NFL,5,CLE,Browns,QB,Shedeur,Sanders,2002-02-07,"6' 2""",212.0,2,Colorado,USA,"Dallas, TX",2023,4432762,NULL,NULL
4034862,NFL,5,CLE,Browns,TE,Jack,Stoll,1998-01-28,"6' 4""",245.0,89,Nebraska,USA,"Lone Tree, CO",2019,4034862,NULL,NULL
4428678,NFL,5,CLE,Browns,WR,Jamari,Thrash,2000-12-19,"6' 0""",190.0,80,Louisville,USA,"LaGrange, GA",2022,4428678,NULL,NULL
4369863,NFL,5,CLE,Browns,WR,Cedric,Tillman,2000-04-19,"6' 3""",215.0,19,Tennessee,USA,"Las Vegas, NV",2021,4369863,NULL,NULL
4241424,NFL,5,CLE,Browns,WR,Tylan,Wallace,1999-05-13,"5' 11""",200.0,16,Oklahoma State,USA,"Fort Worth, TX",2019,4241424,NULL,NULL
3122840,NFL,5,CLE,Browns,QB,Deshaun,Watson,1995-09-14,"6' 3""",223.0,4,Clemson,USA,"Gainesville, GA",2017,3122840,NULL,NULL
4362018,NFL,5,CLE,Browns,TE,Blake,Whiteheart,2000-03-22,"6' 4""",250.0,86,Wake Forest,USA,"Winston-Salem, NC",2021,4362018,NULL,NULL
5096863,NFL,5,CLE,Browns,WR,Kole,Wilson,NULL,"5' 9""",177.0,87,Baylor,USA,"Katy, TX",2025,5096863,NULL,NULL
4430806,NFL,5,CLE,Browns,C,Luke,Wypler,2001-05-03,"6' 3""",303.0,56,Ohio State,USA,"Montvale, NJ",2021,4430806,NULL,NULL
4433963,NFL,5,CLE,Browns,G,Zak,Zinter,2001-04-17,"6' 6""",310.0,70,Michigan,USA,"North Andover, MA",2022,4433963,NULL,NULL
4259300,NFL,5,CLE,Browns,CB,Tre,Avery,1997-02-26,"5' 11""",185.0,11,Rutgers,USA,"Baltimore, MD",2020,4259300,NULL,NULL
4039010,NFL,5,CLE,Browns,CB,Myles,Bryant,1998-01-02,"5' 9""",192.0,27,Washington,USA,"Pasadena, CA",2020,4039010,NULL,NULL
4379397,NFL,5,CLE,Browns,CB,Tyson,Campbell,2000-03-17,"6' 1""",195.0,7,Georgia,USA,"Plantation, FL",2019,4379397,NULL,NULL
4432673,NFL,5,CLE,Browns,LB,Reid,Carrico,NULL,"6' 2""",226.0,38,West Virginia,USA,"Ironton, OH",2025,4432673,NULL,NULL
4429392,NFL,5,CLE,Browns,DT,Elijah,Chatman,2000-12-05,"6' 0""",278.0,62,SMU,USA,"Shreveport, LA",2023,4429392,NULL,NULL
5160391,NFL,5,CLE,Browns,CB,Michael,Coats Jr.,NULL,"5' 9""",184.0,39,West Virginia,USA,"Louisville, MS",2025,5160391,NULL,NULL
3040471,NFL,5,CLE,Browns,DT,Maliek,Collins,1995-04-08,"6' 2""",310.0,96,Nebraska,USA,"Kansas City, MO",2016,3040471,NULL,NULL
4243541,NFL,5,CLE,Browns,DT,Kalia,Davis,1998-10-02,"6' 2""",310.0,93,UCF,USA,"Pensacola, FL",2020,4243541,NULL,NULL
4242208,NFL,5,CLE,Browns,S,Grant,Delpit,1998-09-20,"6' 3""",208.0,9,LSU,USA,"Houston, TX",2020,4242208,NULL,NULL
4572922,NFL,5,CLE,Browns,S,Christopher,Edmonds,2001-07-16,"6' 2""",210.0,41,Arizona State,USA,"Phenix City, AL",2023,4572922,NULL,NULL
4600389,NFL,5,CLE,Browns,CB,Nate,Evans,NULL,"5' 11""",191.0,43,Delaware,USA,"Virginia Beach, VA",2025,4600389,NULL,NULL
